GUT_GENOME286887_01922	GUT_GENOME004548_01511;43eb437212af720d64f0d3b287a2dd66	248	PANTHER	PTHR30336		59	GUT_GENOME004548_01511;246	1.1E-44	T	26-06-2019
GUT_GENOME286887_01922	GUT_GENOME004548_01511;43eb437212af720d64f0d3b287a2dd66	248	PANTHER	PTHR30336:SF16		59	GUT_GENOME004548_01511;246	1.1E-44	T	26-06-2019
GUT_GENOME286887_01922	GUT_GENOME004548_01511;43eb437212af720d64f0d3b287a2dd66	248	CDD	cd06259	YdcF-like	99	GUT_GENOME004548_01511;241	2.51008E-34	T	26-06-2019	IPR003848	Domain of unknown function DUF218
GUT_GENOME286887_01922	GUT_GENOME004548_01511;43eb437212af720d64f0d3b287a2dd66	248	Gene3D	G3DSA:3.40.50.620		114	GUT_GENOME004548_01511;225	1.0E-7	T	26-06-2019	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	Pfam	PF13306	BspA type Leucine rich repeat region (6 copies)	102	GUT_GENOME020527_01633;215	1.9E-28	T	26-06-2019	IPR026906	BspA type Leucine rich repeat region
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	Gene3D	G3DSA:3.80.10.10		50	GUT_GENOME020527_01633;243	1.2E-40	T	26-06-2019	IPR032675	Leucine-rich repeat domain superfamily
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	MobiDBLite	mobidb-lite	consensus disorder prediction	28	GUT_GENOME020527_01633;50	-	T	26-06-2019
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	MobiDBLite	mobidb-lite	consensus disorder prediction	239	GUT_GENOME020527_01633;277	-	T	26-06-2019
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	MobiDBLite	mobidb-lite	consensus disorder prediction	250	GUT_GENOME020527_01633;269	-	T	26-06-2019
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	SUPERFAMILY	SSF52058		100	GUT_GENOME020527_01633;211	4.93E-13	T	26-06-2019
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	MobiDBLite	mobidb-lite	consensus disorder prediction	35	GUT_GENOME020527_01633;50	-	T	26-06-2019
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	PANTHER	PTHR45661:SF3		78	GUT_GENOME020527_01633;222	1.8E-22	T	26-06-2019
GUT_GENOME286887_01923	GUT_GENOME020527_01633;45fe9f88105a434ccb3851c005541144	371	PANTHER	PTHR45661		78	GUT_GENOME020527_01633;222	1.8E-22	T	26-06-2019
GUT_GENOME286887_00342	GUT_GENOME004548_01794;c7ac66b782b3a8d8db0e2d59744848da	100	Pfam	PF08445	FR47-like protein	14	GUT_GENOME004548_01794;72	9.7E-7	T	26-06-2019	IPR013653	FR47-like	GO:0016747
GUT_GENOME286887_00342	GUT_GENOME004548_01794;c7ac66b782b3a8d8db0e2d59744848da	100	CDD	cd04301	NAT_SF	1	GUT_GENOME004548_01794;50	2.10216E-6	T	26-06-2019
GUT_GENOME286887_00342	GUT_GENOME004548_01794;c7ac66b782b3a8d8db0e2d59744848da	100	Gene3D	G3DSA:3.40.630.30		1	GUT_GENOME004548_01794;75	1.2E-13	T	26-06-2019
GUT_GENOME286887_00342	GUT_GENOME004548_01794;c7ac66b782b3a8d8db0e2d59744848da	100	SUPERFAMILY	SSF55729		10	GUT_GENOME004548_01794;85	2.84E-13	T	26-06-2019	IPR016181	Acyl-CoA N-acyltransferase
GUT_GENOME286887_00342	GUT_GENOME004548_01794;c7ac66b782b3a8d8db0e2d59744848da	100	ProSiteProfiles	PS51186	Gcn5-related N-acetyltransferase (GNAT) domain profile.	1	GUT_GENOME004548_01794;92	12.63	T	26-06-2019	IPR000182	GNAT domain
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	SUPERFAMILY	SSF75217		1	GUT_GENOME004548_01057;230	9.16E-92	T	26-06-2019	IPR029028	Alpha/beta knot methyltransferases
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	Gene3D	G3DSA:1.10.1270.20		173	GUT_GENOME004548_01057;250	7.2E-29	T	26-06-2019	IPR023148	tRNA (guanine-N1-)-methyltransferase, C-terminal	GO:0008033|GO:0052906	MetaCyc: PWY-6829|MetaCyc: PWY-7285|MetaCyc: PWY-7286
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	PIRSF	PIRSF000386		1	GUT_GENOME004548_01057;249	5.0E-96	T	26-06-2019	IPR002649	tRNA (guanine-N1-)-methyltransferase, bacteria	GO:0008033|GO:0052906	MetaCyc: PWY-6829|MetaCyc: PWY-7285|MetaCyc: PWY-7286
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	TIGRFAM	TIGR00088	trmD: tRNA (guanine(37)-N(1))-methyltransferase	1	GUT_GENOME004548_01057;226	1.2E-84	T	26-06-2019	IPR002649	tRNA (guanine-N1-)-methyltransferase, bacteria	GO:0008033|GO:0052906	MetaCyc: PWY-6829|MetaCyc: PWY-7285|MetaCyc: PWY-7286
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	PANTHER	PTHR46417		1	GUT_GENOME004548_01057;244	7.2E-96	T	26-06-2019	IPR002649	tRNA (guanine-N1-)-methyltransferase, bacteria	GO:0008033|GO:0052906	MetaCyc: PWY-6829|MetaCyc: PWY-7285|MetaCyc: PWY-7286
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	Pfam	PF01746	tRNA (Guanine-1)-methyltransferase	23	GUT_GENOME004548_01057;221	1.7E-61	T	26-06-2019	IPR016009	tRNA methyltransferase TRMD/TRM10-type domain		MetaCyc: PWY-6829|MetaCyc: PWY-7285|MetaCyc: PWY-7286
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	Hamap	MF_00605	tRNA (guanine-N(1)-)-methyltransferase [trmD].	1	GUT_GENOME004548_01057;251	99.707	T	26-06-2019	IPR002649	tRNA (guanine-N1-)-methyltransferase, bacteria	GO:0008033|GO:0052906	MetaCyc: PWY-6829|MetaCyc: PWY-7285|MetaCyc: PWY-7286
GUT_GENOME286887_00329	GUT_GENOME004548_01057;a046820535366f1248590d96b6e311bb	251	Gene3D	G3DSA:3.40.1280.10		1	GUT_GENOME004548_01057;172	5.2E-67	T	26-06-2019	IPR029026	tRNA (guanine-N1-)-methyltransferase, N-terminal
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	TIGRFAM	TIGR02273	16S_RimM: 16S rRNA processing protein RimM	6	GUT_GENOME004548_01056;166	1.1E-39	T	26-06-2019	IPR011961	16S rRNA processing protein RimM	GO:0005840|GO:0006364|GO:0043022
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	Pfam	PF05239	PRC-barrel domain	93	GUT_GENOME004548_01056;166	1.3E-4	T	26-06-2019	IPR027275	PRC-barrel domain
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	Gene3D	G3DSA:2.40.30.60		4	GUT_GENOME004548_01056;90	4.7E-22	T	26-06-2019	IPR036976	RimM, N-terminal domain superfamily	GO:0006364
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	SUPERFAMILY	SSF50346		96	GUT_GENOME004548_01056;167	2.75E-15	T	26-06-2019	IPR011033	PRC-barrel-like superfamily
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	PANTHER	PTHR33692		3	GUT_GENOME004548_01056;171	1.6E-36	T	26-06-2019
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	SUPERFAMILY	SSF50447		4	GUT_GENOME004548_01056;90	9.3E-21	T	26-06-2019	IPR009000	Translation protein, beta-barrel domain superfamily
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	Pfam	PF01782	RimM N-terminal domain	8	GUT_GENOME004548_01056;88	3.3E-20	T	26-06-2019	IPR002676	RimM, N-terminal	GO:0006364
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	Gene3D	G3DSA:2.30.30.240		91	GUT_GENOME004548_01056;172	3.1E-15	T	26-06-2019
GUT_GENOME286887_00328	GUT_GENOME004548_01056;b601065544145e0666314480f19a1751	172	Hamap	MF_00014	Ribosome maturation factor RimM [rimM].	5	GUT_GENOME004548_01056;167	22.869	T	26-06-2019	IPR011961	16S rRNA processing protein RimM	GO:0005840|GO:0006364|GO:0043022
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	PANTHER	PTHR36432		1	GUT_GENOME004548_00494;180	1.1E-59	T	26-06-2019
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	Gene3D	G3DSA:2.10.260.10		1	GUT_GENOME004548_00494;49	6.7E-23	T	26-06-2019
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	SMART	SM00966		8	GUT_GENOME004548_00494;52	8.7E-9	T	26-06-2019	IPR007159	SpoVT-AbrB domain	GO:0003677
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	TIGRFAM	TIGR01439	lp_hng_hel_AbrB: transcriptional regulator, AbrB family	8	GUT_GENOME004548_00494;49	1.6E-14	T	26-06-2019	IPR007159	SpoVT-AbrB domain	GO:0003677
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	Gene3D	G3DSA:3.30.450.40		56	GUT_GENOME004548_00494;180	4.7E-33	T	26-06-2019	IPR029016	GAF-like domain superfamily
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	ProSiteProfiles	PS51740	SpoVT-AbrB domain profile.	5	GUT_GENOME004548_00494;51	12.402	T	26-06-2019	IPR007159	SpoVT-AbrB domain	GO:0003677
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	ProSitePatterns	PS00888	Cyclic nucleotide-binding domain signature 1.	138	GUT_GENOME004548_00494;154	-	T	26-06-2019	IPR018488	Cyclic nucleotide-binding, conserved site
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	Pfam	PF04014	Antidote-toxin recognition MazE, bacterial antitoxin	9	GUT_GENOME004548_00494;45	4.5E-9	T	26-06-2019	IPR007159	SpoVT-AbrB domain	GO:0003677
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	PANTHER	PTHR36432:SF1		1	GUT_GENOME004548_00494;180	1.1E-59	T	26-06-2019
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	SUPERFAMILY	SSF89447		1	GUT_GENOME004548_00494;48	1.96E-13	T	26-06-2019	IPR037914	SpoVT-AbrB domain superfamily
GUT_GENOME286887_00499	GUT_GENOME004548_00494;85fcac1f65cb11a2130f1e682b1d4889	180	Pfam	PF15714	Stage V sporulation protein T C-terminal, transcription factor	54	GUT_GENOME004548_00494;179	1.9E-36	T	26-06-2019	IPR039472	Sporulation stage V protein T, GAF domain
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	Pfam	PF02690	Na+/Pi-cotransporter	144	GUT_GENOME004548_00495;250	2.0E-15	T	26-06-2019	IPR003841	Sodium-dependent phosphate transport protein	GO:0015321|GO:0016020|GO:0044341	Reactome: R-HSA-427589
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	Pfam	PF02690	Na+/Pi-cotransporter	15	GUT_GENOME004548_00495;150	7.3E-54	T	26-06-2019	IPR003841	Sodium-dependent phosphate transport protein	GO:0015321|GO:0016020|GO:0044341	Reactome: R-HSA-427589
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	Gene3D	G3DSA:1.20.58.220		332	GUT_GENOME004548_00495;442	2.4E-21	T	26-06-2019	IPR038078	PhoU-like domain superfamily
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	PANTHER	PTHR10010:SF26		5	GUT_GENOME004548_00495;530	1.4E-137	T	26-06-2019
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	Coils	Coil		473	GUT_GENOME004548_00495;493	-	T	26-06-2019
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	PANTHER	PTHR10010		5	GUT_GENOME004548_00495;530	1.4E-137	T	26-06-2019	IPR003841	Sodium-dependent phosphate transport protein	GO:0015321|GO:0016020|GO:0044341	Reactome: R-HSA-427589
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	Gene3D	G3DSA:1.20.58.220		443	GUT_GENOME004548_00495;533	2.9E-10	T	26-06-2019	IPR038078	PhoU-like domain superfamily
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	TIGRFAM	TIGR00704	NaPi_cotrn_rel: Na/Pi-cotransporter II-related protein	6	GUT_GENOME004548_00495;300	3.3E-66	T	26-06-2019	IPR004633	Na/Pi-cotransporter II-related/YqeW-like protein	GO:0016020
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	SUPERFAMILY	SSF109755		332	GUT_GENOME004548_00495;529	7.01E-44	T	26-06-2019
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	Pfam	PF01895	PhoU domain	447	GUT_GENOME004548_00495;528	1.2E-7	T	26-06-2019	IPR026022	PhoU domain
GUT_GENOME286887_00498	GUT_GENOME004548_00495;c7f6c90cba38ac4da87bbb0293006893	536	Pfam	PF01895	PhoU domain	341	GUT_GENOME004548_00495;428	6.7E-19	T	26-06-2019	IPR026022	PhoU domain
GUT_GENOME286887_00497	GUT_GENOME004548_00496;2ece032fe8ab7addf96cf3989292d790	174	Gene3D	G3DSA:3.40.50.300		6	GUT_GENOME004548_00496;174	3.5E-29	T	26-06-2019
GUT_GENOME286887_00497	GUT_GENOME004548_00496;2ece032fe8ab7addf96cf3989292d790	174	SUPERFAMILY	SSF52540		7	GUT_GENOME004548_00496;173	5.74E-17	T	26-06-2019	IPR027417	P-loop containing nucleoside triphosphate hydrolase
GUT_GENOME286887_00497	GUT_GENOME004548_00496;2ece032fe8ab7addf96cf3989292d790	174	Pfam	PF13238	AAA domain	9	GUT_GENOME004548_00496;125	1.1E-11	T	26-06-2019
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	Pfam	PF07508	Recombinase	190	GUT_GENOME286887_00495;297	2.0E-20	T	26-06-2019	IPR011109	DNA-binding recombinase domain	GO:0000150|GO:0003677
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	Coils	Coil		432	GUT_GENOME286887_00495;462	-	T	26-06-2019
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	Pfam	PF13408	Recombinase zinc beta ribbon domain	313	GUT_GENOME286887_00495;367	1.2E-6	T	26-06-2019	IPR025827	Recombinase zinc beta ribbon domain
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	ProSiteProfiles	PS51736	Resolvase/invertase-type recombinase catalytic domain profile.	19	GUT_GENOME286887_00495;167	18.012	T	26-06-2019	IPR006119	Resolvase, N-terminal catalytic domain	GO:0000150|GO:0003677|GO:0006310
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	SMART	SM00857		20	GUT_GENOME286887_00495;169	6.5E-43	T	26-06-2019	IPR006119	Resolvase, N-terminal catalytic domain	GO:0000150|GO:0003677|GO:0006310
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	PANTHER	PTHR30461		19	GUT_GENOME286887_00495;454	1.4E-69	T	26-06-2019
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	Gene3D	G3DSA:1.10.10.2600		154	GUT_GENOME286887_00495;300	1.6E-21	T	26-06-2019	IPR038109	DNA-binding recombinase domain superfamily
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	CDD	cd00338	Ser_Recombinase	22	GUT_GENOME286887_00495;159	3.30897E-38	T	26-06-2019
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	SUPERFAMILY	SSF53041		19	GUT_GENOME286887_00495;169	3.79E-33	T	26-06-2019	IPR036162	Resolvase-like, N-terminal catalytic domain superfamily	GO:0000150|GO:0003677|GO:0006310
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	PANTHER	PTHR30461:SF3		19	GUT_GENOME286887_00495;454	1.4E-69	T	26-06-2019
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	Pfam	PF00239	Resolvase, N terminal domain	21	GUT_GENOME286887_00495;168	8.7E-30	T	26-06-2019	IPR006119	Resolvase, N-terminal catalytic domain	GO:0000150|GO:0003677|GO:0006310
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	ProSiteProfiles	PS51737	DNA-binding recombinase domain profile.	175	GUT_GENOME286887_00495;301	16.503	T	26-06-2019	IPR011109	DNA-binding recombinase domain	GO:0000150|GO:0003677
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	Gene3D	G3DSA:3.40.50.1390		14	GUT_GENOME286887_00495;151	2.7E-46	T	26-06-2019	IPR036162	Resolvase-like, N-terminal catalytic domain superfamily	GO:0000150|GO:0003677|GO:0006310
GUT_GENOME286887_00495	GUT_GENOME286887_00495;d7ca851b485e3d85d6fad2e80aa01035	514	Coils	Coil		400	GUT_GENOME286887_00495;420	-	T	26-06-2019
GUT_GENOME286887_00494	GUT_GENOME286887_00494;41374a83fc6ec94d74e1e21f461fde92	281	Pfam	PF07508	Recombinase	22	GUT_GENOME286887_00494;78	1.3E-8	T	26-06-2019	IPR011109	DNA-binding recombinase domain	GO:0000150|GO:0003677
GUT_GENOME286887_00494	GUT_GENOME286887_00494;41374a83fc6ec94d74e1e21f461fde92	281	ProSiteProfiles	PS51737	DNA-binding recombinase domain profile.	8	GUT_GENOME286887_00494;104	11.872	T	26-06-2019	IPR011109	DNA-binding recombinase domain	GO:0000150|GO:0003677
GUT_GENOME286887_00494	GUT_GENOME286887_00494;41374a83fc6ec94d74e1e21f461fde92	281	Gene3D	G3DSA:1.10.10.2600		1	GUT_GENOME286887_00494;103	2.7E-8	T	26-06-2019	IPR038109	DNA-binding recombinase domain superfamily
GUT_GENOME286887_00494	GUT_GENOME286887_00494;41374a83fc6ec94d74e1e21f461fde92	281	PANTHER	PTHR30461		5	GUT_GENOME286887_00494;230	7.2E-15	T	26-06-2019
GUT_GENOME286887_00321	GUT_GENOME004548_00375;3754e73bde3dfe90e32402c464c5c68b	224	PANTHER	PTHR43673		93	GUT_GENOME004548_00375;154	4.0E-15	T	26-06-2019
GUT_GENOME286887_00321	GUT_GENOME004548_00375;3754e73bde3dfe90e32402c464c5c68b	224	SUPERFAMILY	SSF55469		5	GUT_GENOME004548_00375;150	3.67E-21	T	26-06-2019	IPR000415	Nitroreductase-like	GO:0016491	Reactome: R-HSA-209968
GUT_GENOME286887_00321	GUT_GENOME004548_00375;3754e73bde3dfe90e32402c464c5c68b	224	PANTHER	PTHR43673:SF2		93	GUT_GENOME004548_00375;154	4.0E-15	T	26-06-2019
GUT_GENOME286887_00321	GUT_GENOME004548_00375;3754e73bde3dfe90e32402c464c5c68b	224	Pfam	PF14512	Putative TM nitroreductase	5	GUT_GENOME004548_00375;216	6.4E-79	T	26-06-2019	IPR029478	Putative nitroreductase TM1586
GUT_GENOME286887_00321	GUT_GENOME004548_00375;3754e73bde3dfe90e32402c464c5c68b	224	Gene3D	G3DSA:3.40.109.30		143	GUT_GENOME004548_00375;223	3.5E-7	T	26-06-2019
GUT_GENOME286887_00321	GUT_GENOME004548_00375;3754e73bde3dfe90e32402c464c5c68b	224	Gene3D	G3DSA:3.40.109.10		1	GUT_GENOME004548_00375;138	1.8E-26	T	26-06-2019	IPR000415	Nitroreductase-like	GO:0016491	Reactome: R-HSA-209968
GUT_GENOME286887_00323	GUT_GENOME004548_00373;87b7b282fa704bf012cdfac0e315c751	120	Pfam	PF04297	Putative helix-turn-helix protein, YlxM / p13 like	3	GUT_GENOME004548_00373;88	1.9E-23	T	26-06-2019	IPR007394	Putative helix-turn-helix protein, YlxM/p13-like
GUT_GENOME286887_00323	GUT_GENOME004548_00373;87b7b282fa704bf012cdfac0e315c751	120	Coils	Coil		47	GUT_GENOME004548_00373;67	-	T	26-06-2019
GUT_GENOME286887_00323	GUT_GENOME004548_00373;87b7b282fa704bf012cdfac0e315c751	120	PANTHER	PTHR40083		3	GUT_GENOME004548_00373;87	1.5E-23	T	26-06-2019	IPR007394	Putative helix-turn-helix protein, YlxM/p13-like
GUT_GENOME286887_00323	GUT_GENOME004548_00373;87b7b282fa704bf012cdfac0e315c751	120	Hamap	MF_00245	UPF0122 protein <locus_tag>.	1	GUT_GENOME004548_00373;112	17.254	T	26-06-2019	IPR007394	Putative helix-turn-helix protein, YlxM/p13-like
GUT_GENOME286887_00323	GUT_GENOME004548_00373;87b7b282fa704bf012cdfac0e315c751	120	Gene3D	G3DSA:1.10.10.10		1	GUT_GENOME004548_00373;119	3.1E-30	T	26-06-2019	IPR036388	Winged helix-like DNA-binding domain superfamily
GUT_GENOME286887_00323	GUT_GENOME004548_00373;87b7b282fa704bf012cdfac0e315c751	120	SUPERFAMILY	SSF88659		1	GUT_GENOME004548_00373;94	1.01E-28	T	26-06-2019	IPR013324	RNA polymerase sigma factor, region 3/4-like
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	SMART	SM00418		20	GUT_GENOME004548_00374;103	2.3E-15	T	26-06-2019	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	Pfam	PF01022	Bacterial regulatory protein, arsR family	27	GUT_GENOME004548_00374;76	2.6E-10	T	26-06-2019	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	CDD	cd00090	HTH_ARSR	22	GUT_GENOME004548_00374;89	1.80382E-15	T	26-06-2019	IPR011991	ArsR-like helix-turn-helix domain
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	ProSiteProfiles	PS50987	ArsR-type HTH domain profile.	11	GUT_GENOME004548_00374;109	14.398	T	26-06-2019	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	PANTHER	PTHR33154		17	GUT_GENOME004548_00374;98	2.8E-15	T	26-06-2019
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	Gene3D	G3DSA:1.10.10.10		6	GUT_GENOME004548_00374;110	1.2E-21	T	26-06-2019	IPR036388	Winged helix-like DNA-binding domain superfamily
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	SUPERFAMILY	SSF46785		19	GUT_GENOME004548_00374;111	5.89E-19	T	26-06-2019	IPR036390	Winged helix DNA-binding domain superfamily
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	PRINTS	PR00778	Bacterial regulatory protein ArsR family signature	57	GUT_GENOME004548_00374;72	1.2E-11	T	26-06-2019	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	PRINTS	PR00778	Bacterial regulatory protein ArsR family signature	72	GUT_GENOME004548_00374;87	1.2E-11	T	26-06-2019	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
GUT_GENOME286887_00322	GUT_GENOME004548_00374;c3bf71393c28fcff4980965c892cc61c	118	PRINTS	PR00778	Bacterial regulatory protein ArsR family signature	22	GUT_GENOME004548_00374;37	1.2E-11	T	26-06-2019	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
GUT_GENOME286887_00714	GUT_GENOME004548_01767;6a8a99af0650caf57f064b7fdad74352	281	SUPERFAMILY	SSF56601		5	GUT_GENOME004548_01767;145	5.28E-20	T	26-06-2019	IPR012338	Beta-lactamase/transpeptidase-like
GUT_GENOME286887_00714	GUT_GENOME004548_01767;6a8a99af0650caf57f064b7fdad74352	281	PANTHER	PTHR43645:SF6		13	GUT_GENOME004548_01767;224	2.5E-18	T	26-06-2019
GUT_GENOME286887_00714	GUT_GENOME004548_01767;6a8a99af0650caf57f064b7fdad74352	281	Gene3D	G3DSA:3.40.710.10		1	GUT_GENOME004548_01767;153	1.2E-18	T	26-06-2019
GUT_GENOME286887_00714	GUT_GENOME004548_01767;6a8a99af0650caf57f064b7fdad74352	281	PANTHER	PTHR43645		13	GUT_GENOME004548_01767;224	2.5E-18	T	26-06-2019
GUT_GENOME286887_00714	GUT_GENOME004548_01767;6a8a99af0650caf57f064b7fdad74352	281	Pfam	PF00144	Beta-lactamase	12	GUT_GENOME004548_01767;147	2.3E-9	T	26-06-2019	IPR001466	Beta-lactamase-related
GUT_GENOME286887_00715	GUT_GENOME004548_01577;80ae7ccae896f43b84627d0f5cd76ae4	274	Hamap	MF_01877	Ribosomal RNA small subunit methyltransferase I [rsmI].	4	GUT_GENOME004548_01577;222	36.212	T	26-06-2019	IPR008189	rRNA small subunit methyltransferase I	GO:0008168
GUT_GENOME286887_00715	GUT_GENOME004548_01577;80ae7ccae896f43b84627d0f5cd76ae4	274	Pfam	PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	5	GUT_GENOME004548_01577;202	1.7E-32	T	26-06-2019	IPR000878	Tetrapyrrole methylase	GO:0008168	Reactome: R-HSA-5358493
GUT_GENOME286887_00715	GUT_GENOME004548_01577;80ae7ccae896f43b84627d0f5cd76ae4	274	TIGRFAM	TIGR00096	TIGR00096: 16S rRNA (cytidine(1402)-2'-O)-methyltransferase	5	GUT_GENOME004548_01577;272	1.2E-83	T	26-06-2019	IPR008189	rRNA small subunit methyltransferase I	GO:0008168
