#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
GUT_GENOME286887_00397	1120746.CCNL01000011_gene1514	GUT_GENOME004548_01149;1.4e-41	GUT_GENOME004548_01149;175.3	unclassified Bacteria	cspC			ko:K03704					ko00000,ko03000				Bacteria	2NPTN@2323,COG1278@1,COG1278@2	NA|NA|NA	K	Probable zinc-ribbon domain
GUT_GENOME286887_00398	665956.HMPREF1032_02175	GUT_GENOME004548_01148;5.4e-60	GUT_GENOME004548_01148;238.4	Ruminococcaceae	ant1		2.7.7.47	ko:K00984					ko00000,ko01000,ko01504				Bacteria	1UCIC@1239,24CU4@186801,3WMP0@541000,COG1708@1,COG1708@2	NA|NA|NA	S	Domain of unknown function (DUF4111)
GUT_GENOME286887_00399	445972.ANACOL_01792	GUT_GENOME004548_01147;3e-34	GUT_GENOME004548_01147;151.8	Ruminococcaceae	yabR			ko:K07570,ko:K07571					ko00000				Bacteria	1V6FE@1239,24MPT@186801,3WJUX@541000,COG1098@1,COG1098@2	NA|NA|NA	J	S1 RNA binding domain
GUT_GENOME286887_00832	33035.JPJF01000016_gene3964	GUT_GENOME004548_01644;6.5e-11	GUT_GENOME004548_01644;73.2	Clostridia													Bacteria	1W1Z4@1239,2561J@186801,2DGGJ@1,2ZVWP@2	NA|NA|NA
GUT_GENOME286887_01928	679201.HMPREF9334_00288	GUT_GENOME005506_00349;9.5e-92	GUT_GENOME005506_00349;343.6	Negativicutes	mrr			ko:K07448					ko00000,ko02048				Bacteria	1V1TA@1239,4H6ES@909932,COG1715@1,COG1715@2	NA|NA|NA	V	Restriction endonuclease
GUT_GENOME286887_01929	657322.FPR_13150	GUT_GENOME020587_01487;4.3e-96	GUT_GENOME020587_01487;357.5	Ruminococcaceae				ko:K06400					ko00000				Bacteria	1TPUG@1239,25B03@186801,3WGW2@541000,COG1961@1,COG1961@2	NA|NA|NA	L	Psort location Cytoplasmic, score
GUT_GENOME286887_00597	1232443.BAIA02000084_gene792	GUT_GENOME004548_00281;1e-38	GUT_GENOME004548_00281;166.8	Firmicutes	nadD		2.7.6.3,2.7.7.18	ko:K00950,ko:K00969,ko:K06950	ko00760,ko00790,ko01100,map00760,map00790,map01100	M00115,M00126,M00841	R00137,R03005,R03503	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000				Bacteria	1V6Y1@1239,COG1713@1,COG1713@2	NA|NA|NA	H	HD superfamily hydrolase involved in NAD metabolism
GUT_GENOME286887_01925	1232443.BAIA02000055_gene1298	GUT_GENOME004548_02102;1.8e-24	GUT_GENOME004548_02102;118.6	unclassified Clostridiales	pbpI		3.4.16.4	ko:K05515,ko:K21468	ko00550,ko01501,map00550,map01501				ko00000,ko00001,ko01000,ko01011				Bacteria	1TQKI@1239,25CAC@186801,26B0J@186813,COG0768@1,COG0768@2	NA|NA|NA	M	Penicillin binding protein transpeptidase domain
GUT_GENOME286887_01926	573061.Clocel_0716	GUT_GENOME010010_01202;8.6e-35	GUT_GENOME010010_01202;153.3	Clostridiaceae	aacA7	GO:0003674,GO:0003824,GO:0008080,GO:0008150,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0034069,GO:0042221,GO:0046677,GO:0047663,GO:0050896	2.3.1.82	ko:K18816					br01600,ko00000,ko01000,ko01504				Bacteria	1VAQ8@1239,24KVY@186801,36KAE@31979,COG0454@1,COG0456@2	NA|NA|NA	K	Acetyltransferase (GNAT) family
GUT_GENOME286887_01927	748224.HMPREF9436_01795	GUT_GENOME005506_00348;8.6e-85	GUT_GENOME005506_00348;320.1	Ruminococcaceae	yaeB	GO:0000049,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016426,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0089715,GO:0090304,GO:0097159,GO:0140098,GO:0140101,GO:1901360,GO:1901363											Bacteria	1TSBR@1239,247X5@186801,3WH52@541000,COG1720@1,COG1720@2	NA|NA|NA	S	Methyltransferase, YaeB family
GUT_GENOME286887_01920	1514668.JOOA01000002_gene2861	GUT_GENOME004548_01513;2.1e-238	GUT_GENOME004548_01513;831.6	Ruminococcaceae	groL	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016465,GO:0032991,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031,GO:1990220		ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152				ko00000,ko00001,ko03019,ko03029,ko03110,ko04147				Bacteria	1TP1T@1239,248BG@186801,3WGUG@541000,COG0459@1,COG0459@2	NA|NA|NA	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions
GUT_GENOME286887_01921	1232443.BAIA02000064_gene1063	GUT_GENOME004548_01512;1.3e-31	GUT_GENOME004548_01512;142.1	unclassified Clostridiales	groS	GO:0003674,GO:0005488,GO:0005515,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009987,GO:0010033,GO:0035966,GO:0042221,GO:0042802,GO:0043167,GO:0043169,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0061077		ko:K04078					ko00000,ko03029,ko03110				Bacteria	1V9ZM@1239,24MMM@186801,269DZ@186813,COG0234@1,COG0234@2	NA|NA|NA	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter
GUT_GENOME286887_01922	545696.HOLDEFILI_00034	GUT_GENOME004548_01511;8.7e-35	GUT_GENOME004548_01511;154.1	Erysipelotrichia	sanA												Bacteria	1VA42@1239,3VRI4@526524,COG1434@1,COG1434@2	NA|NA|NA	S	Psort location CytoplasmicMembrane, score 9.99
GUT_GENOME286887_00342	622312.ROSEINA2194_00260	GUT_GENOME004548_01794;4.8e-16	GUT_GENOME004548_01794;90.5	Clostridia													Bacteria	1VZS7@1239,24RUT@186801,2C71T@1,34558@2	NA|NA|NA	S	FR47-like protein
GUT_GENOME286887_00329	1410670.JHXF01000006_gene1080	GUT_GENOME004548_01057;5.4e-93	GUT_GENOME004548_01057;347.4	Ruminococcaceae	trmD	GO:0000287,GO:0001510,GO:0002939,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009019,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0016772,GO:0016779,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0042802,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0050518,GO:0052906,GO:0070567,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.1.1.228,4.6.1.12	ko:K00554,ko:K01770	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R00597,R05637	RC00002,RC00003,RC00334,RC01440	ko00000,ko00001,ko00002,ko01000,ko03016				Bacteria	1TPBV@1239,247JF@186801,3WH8Z@541000,COG0336@1,COG0336@2	NA|NA|NA	J	Belongs to the RNA methyltransferase TrmD family
GUT_GENOME286887_00328	1235835.C814_00169	GUT_GENOME004548_01056;3.5e-51	GUT_GENOME004548_01056;208.0	Ruminococcaceae	rimM	GO:0000028,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0022607,GO:0022613,GO:0022618,GO:0030490,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:1901360		ko:K02860					ko00000,ko03009				Bacteria	1V6HD@1239,24I1G@186801,3WIMH@541000,COG0806@1,COG0806@2	NA|NA|NA	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes
GUT_GENOME286887_00499	1235835.C814_03375	GUT_GENOME004548_00494;4.8e-67	GUT_GENOME004548_00494;260.8	Ruminococcaceae				ko:K04769					ko00000,ko03000				Bacteria	1V02A@1239,248XR@186801,3WITH@541000,COG2002@1,COG2002@2	NA|NA|NA	K	stage V sporulation protein T
GUT_GENOME286887_00498	537007.BLAHAN_06096	GUT_GENOME004548_00495;9.2e-215	GUT_GENOME004548_00495;753.1	Blautia	nptA			ko:K03324					ko00000,ko02000	2.A.58.2			Bacteria	1TP4K@1239,247KT@186801,3XYUW@572511,COG1283@1,COG1283@2	NA|NA|NA	P	Psort location CytoplasmicMembrane, score
GUT_GENOME286887_00497	457421.CBFG_00792	GUT_GENOME004548_00496;8e-43	GUT_GENOME004548_00496;180.3	unclassified Clostridiales													Bacteria	1V1Z4@1239,25E3E@186801,26B10@186813,COG0703@1,COG0703@2	NA|NA|NA	E	AAA domain
GUT_GENOME286887_00495	428125.CLOLEP_00825	GUT_GENOME286887_00495;1e-130	GUT_GENOME286887_00495;473.8	Ruminococcaceae													Bacteria	1TPBH@1239,248J7@186801,3WHI8@541000,COG1961@1,COG1961@2	NA|NA|NA	L	Site-specific recombinases DNA invertase Pin homologs
GUT_GENOME286887_00494	498761.HM1_0132	GUT_GENOME286887_00494;9.9e-43	GUT_GENOME286887_00494;180.6	Clostridia													Bacteria	1UYJM@1239,24DT8@186801,COG1961@1,COG1961@2	NA|NA|NA	L	Recombinase
GUT_GENOME286887_00321	478749.BRYFOR_06029	GUT_GENOME004548_00375;8e-88	GUT_GENOME004548_00375;330.1	Clostridia													Bacteria	1UZC3@1239,24BKG@186801,COG0778@1,COG0778@2	NA|NA|NA	C	Psort location Cytoplasmic, score
GUT_GENOME286887_00323	1235835.C814_00165	GUT_GENOME004548_00373;7e-30	GUT_GENOME004548_00373;136.7	Ruminococcaceae	ylxM	GO:0003674,GO:0008150,GO:0030234,GO:0030695,GO:0050790,GO:0060589,GO:0065007,GO:0065009,GO:0098772		ko:K09787					ko00000				Bacteria	1VEGP@1239,24QNM@186801,3WKPX@541000,COG2739@1,COG2739@2	NA|NA|NA	S	Might take part in the signal recognition particle (SRP) pathway. This is inferred from the conservation of its genetic proximity to ftsY ffh. May be a regulatory protein
GUT_GENOME286887_00322	445974.CLORAM_01620	GUT_GENOME004548_00374;7.6e-29	GUT_GENOME004548_00374;133.3	Firmicutes				ko:K03892					ko00000,ko03000				Bacteria	1V6Z2@1239,COG0640@1,COG0640@2	NA|NA|NA	K	Transcriptional regulator
GUT_GENOME286887_00714	489825.LYNGBM3L_43410	GUT_GENOME004548_01767;6e-24	GUT_GENOME004548_01767;118.2	Oscillatoriales													Bacteria	1G7C0@1117,1HD9W@1150,COG1680@1,COG1680@2	NA|NA|NA	V	Beta-lactamase
GUT_GENOME286887_00715	445972.ANACOL_01354	GUT_GENOME004548_01577;1e-92	GUT_GENOME004548_01577;346.7	Ruminococcaceae	rsmI	GO:0000154,GO:0000451,GO:0000453,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0070677,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.198	ko:K07056					ko00000,ko01000,ko03009				Bacteria	1TP6U@1239,24864@186801,3WGFD@541000,COG0313@1,COG0313@2	NA|NA|NA	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA
GUT_GENOME286887_00716	1235835.C814_00280	GUT_GENOME004548_01576;2.8e-76	GUT_GENOME004548_01576;292.0	Ruminococcaceae			2.1.1.223	ko:K15460					ko00000,ko01000,ko03016				Bacteria	1TQ25@1239,24J47@186801,3WRTS@541000,COG4123@1,COG4123@2	NA|NA|NA	S	Methyltransferase small domain
GUT_GENOME286887_00717	1232443.BAIA02000045_gene2232	GUT_GENOME004548_01575;4.4e-114	GUT_GENOME004548_01575;417.9	unclassified Clostridiales	mbl			ko:K03569					ko00000,ko02048,ko03036,ko04812	1.A.33.1,9.B.157.1			Bacteria	1TP51@1239,247RG@186801,267Z3@186813,COG1077@1,COG1077@2	NA|NA|NA	D	Cell division protein FtsA
GUT_GENOME286887_00710	1507.HMPREF0262_02528	GUT_GENOME004548_01467;8.7e-25	GUT_GENOME004548_01467;119.4	Clostridiaceae	hup			ko:K03530					ko00000,ko03032,ko03036,ko03400				Bacteria	1V9XQ@1239,24MM0@186801,36KID@31979,COG0776@1,COG0776@2	NA|NA|NA	L	Histone-like DNA-binding protein which is capable of wrapping DNA to stabilize it, and thus to prevent its denaturation under extreme environmental conditions
GUT_GENOME286887_00711	1235835.C814_00749	GUT_GENOME004548_01468;1.7e-27	GUT_GENOME004548_01468;128.3	Ruminococcaceae	yabO	GO:0008150,GO:0040007											Bacteria	1VEI5@1239,24QNF@186801,3WKNC@541000,COG1188@1,COG1188@2	NA|NA|NA	J	S4 domain protein
GUT_GENOME286887_00899	1410626.JHXB01000003_gene1080	GUT_GENOME010010_01714;2.9e-17	GUT_GENOME010010_01714;95.9	unclassified Lachnospiraceae													Bacteria	1VAV9@1239,258QQ@186801,27M9F@186928,COG2755@1,COG2755@2	NA|NA|NA	E	GDSL-like Lipase/Acylhydrolase
GUT_GENOME286887_00898	645991.Sgly_0475	GUT_GENOME010010_01713;5e-58	GUT_GENOME010010_01713;230.7	Peptococcaceae	msrA		1.8.4.11,1.8.4.12	ko:K07304,ko:K07305,ko:K12267					ko00000,ko01000				Bacteria	1TQ3E@1239,247UT@186801,26185@186807,COG0225@1,COG0225@2,COG0229@1,COG0229@2	NA|NA|NA	C	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine
GUT_GENOME286887_00712	445972.ANACOL_01265	GUT_GENOME004548_01764;2.1e-30	GUT_GENOME004548_01764;137.9	Ruminococcaceae	metK	GO:0003674,GO:0003824,GO:0004478,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016740,GO:0016765,GO:0044424,GO:0044444,GO:0044464	2.5.1.6	ko:K00789	ko00270,ko01100,ko01110,ko01230,map00270,map01100,map01110,map01230	M00034,M00035,M00368,M00609	R00177,R04771	RC00021,RC01211	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPCV@1239,248QF@186801,3WGI3@541000,COG0192@1,COG0192@2	NA|NA|NA	H	Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme
GUT_GENOME286887_00891	1235835.C814_01832	GUT_GENOME005506_01636;5.6e-91	GUT_GENOME005506_01636;340.9	Ruminococcaceae													Bacteria	1V2PW@1239,248SR@186801,3WJFD@541000,COG4286@1,COG4286@2	NA|NA|NA	S	Uncharacterised protein family (UPF0160)
GUT_GENOME286887_00890	1507.HMPREF0262_02417	GUT_GENOME004548_01705;2.8e-12	GUT_GENOME004548_01705;79.0	Clostridiaceae													Bacteria	1VKCD@1239,24QWS@186801,2DSCR@1,33FK0@2,36NXE@31979	NA|NA|NA	S	Domain of unknown function (DUF3783)
GUT_GENOME286887_00346	585394.RHOM_04885	GUT_GENOME004548_01164;1.5e-88	GUT_GENOME004548_01164;332.4	Clostridia													Bacteria	1TT84@1239,248W0@186801,COG0655@1,COG0655@2	NA|NA|NA	I	PFAM NADPH-dependent FMN reductase
GUT_GENOME286887_00894	1341157.RF007C_06895	GUT_GENOME004548_00550;5.5e-69	GUT_GENOME004548_00550;267.7	Ruminococcaceae			3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036				Bacteria	1TQ50@1239,249IF@186801,3WIH3@541000,COG0860@1,COG0860@2,COG3103@1,COG3103@2	NA|NA|NA	MT	N-acetylmuramoyl-L-alanine amidase
GUT_GENOME286887_02010	1232443.BAIA02000048_gene2184	GUT_GENOME004548_01066;1.8e-136	GUT_GENOME004548_01066;492.7	unclassified Clostridiales	murA		2.5.1.7	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100		R00660	RC00350	ko00000,ko00001,ko01000,ko01011				Bacteria	1TPAU@1239,2488W@186801,267Z7@186813,COG0766@1,COG0766@2	NA|NA|NA	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine
GUT_GENOME286887_02013	665952.HMPREF1015_03144	GUT_GENOME004548_01832;2.7e-21	GUT_GENOME004548_01832;109.4	Bacillus	ppiB	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564	5.2.1.8	ko:K01802,ko:K03768					ko00000,ko01000,ko03110				Bacteria	1TRHW@1239,1ZBBP@1386,4H9V0@91061,COG0652@1,COG0652@2	NA|NA|NA	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
GUT_GENOME286887_02012	445972.ANACOL_01264	GUT_GENOME004548_00127;8.4e-108	GUT_GENOME004548_00127;397.9	Ruminococcaceae	amiA		3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036				Bacteria	1UYPW@1239,24IDS@186801,3WRJA@541000,COG0860@1,COG0860@2	NA|NA|NA	M	Ami_3
GUT_GENOME286887_02015	865861.AZSU01000001_gene415	GUT_GENOME004548_01830;1.7e-65	GUT_GENOME004548_01830;255.8	Clostridiaceae	ppiB		5.2.1.8	ko:K01802,ko:K03768					ko00000,ko01000,ko03110				Bacteria	1TRHW@1239,247XN@186801,36HY3@31979,COG0652@1,COG0652@2	NA|NA|NA	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
GUT_GENOME286887_02014	1273538.G159_13625	GUT_GENOME020504_01646;1.3e-52	GUT_GENOME020504_01646;213.4	Planococcaceae	ppiB	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564	5.2.1.8	ko:K01802,ko:K03768					ko00000,ko01000,ko03110				Bacteria	1TRHW@1239,26CVQ@186818,4H9V0@91061,COG0652@1,COG0652@2	NA|NA|NA	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
GUT_GENOME286887_02017	1232443.BAIA02000047_gene2186	GUT_GENOME004548_01611;9.6e-69	GUT_GENOME004548_01611;267.7	unclassified Clostridiales	mltG			ko:K07082					ko00000				Bacteria	1TS48@1239,2493B@186801,267P8@186813,COG1559@1,COG1559@2	NA|NA|NA	S	Functions as a peptidoglycan terminase that cleaves nascent peptidoglycan strands endolytically to terminate their elongation
GUT_GENOME286887_02016	537013.CLOSTMETH_02284	GUT_GENOME016753_00218;1.2e-153	GUT_GENOME016753_00218;549.7	Ruminococcaceae	yegQ	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464		ko:K08303	ko05120,map05120				ko00000,ko00001,ko01000,ko01002				Bacteria	1TPRE@1239,248I3@186801,3WGFB@541000,COG0826@1,COG0826@2	NA|NA|NA	O	Peptidase U32
GUT_GENOME286887_02019	658088.HMPREF0987_02632	GUT_GENOME005506_00571;1.1e-28	GUT_GENOME005506_00571;132.5	unclassified Lachnospiraceae													Bacteria	1VBSI@1239,24N7J@186801,27PC6@186928,2DMN4@1,32UH9@2	NA|NA|NA
GUT_GENOME286887_02018	658088.HMPREF0987_00590	GUT_GENOME004548_01491;1.3e-147	GUT_GENOME004548_01491;529.6	Clostridia	pepP	GO:0003674,GO:0003824,GO:0004177,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008235,GO:0008237,GO:0008238,GO:0016787,GO:0019538,GO:0030145,GO:0042802,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.11.9	ko:K01262					ko00000,ko01000,ko01002				Bacteria	1TQ44@1239,247SG@186801,COG0006@1,COG0006@2	NA|NA|NA	E	creatinase
GUT_GENOME286887_00875	1341157.RF007C_08150	GUT_GENOME004548_00808;4.2e-238	GUT_GENOME004548_00808;830.9	Ruminococcaceae	ygiQ												Bacteria	1TQ8X@1239,248IW@186801,3WGM7@541000,COG1032@1,COG1032@2	NA|NA|NA	C	UPF0313 protein
GUT_GENOME286887_00874	445972.ANACOL_00573	GUT_GENOME004548_00809;1.2e-63	GUT_GENOME004548_00809;250.4	Ruminococcaceae				ko:K02238		M00429			ko00000,ko00002,ko02044	3.A.11.1,3.A.11.2			Bacteria	1TS9U@1239,249VR@186801,3WIY7@541000,COG2333@1,COG2333@2	NA|NA|NA	J	Metallo-beta-lactamase domain protein
GUT_GENOME286887_00877	1232443.BAIA02000030_gene2086	GUT_GENOME004548_00806;2e-47	GUT_GENOME004548_00806;195.7	unclassified Clostridiales	rplJ	GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015934,GO:0016020,GO:0017148,GO:0019222,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034641,GO:0034645,GO:0040007,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044877,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112,GO:2000113		ko:K02864,ko:K02935	ko03010,map03010	M00178,M00179			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1V3JJ@1239,24G9R@186801,268RU@186813,COG0244@1,COG0244@2	NA|NA|NA	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors
GUT_GENOME286887_00876	1232443.BAIA02000030_gene2087	GUT_GENOME004548_00807;2.6e-35	GUT_GENOME004548_00807;154.8	unclassified Clostridiales	rplL			ko:K02935	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1V6EI@1239,24JAC@186801,269AI@186813,COG0222@1,COG0222@2	NA|NA|NA	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation
GUT_GENOME286887_00871	748449.Halha_0067	GUT_GENOME004548_00812;3.3e-18	GUT_GENOME004548_00812;97.4	Clostridia				ko:K06284					ko00000,ko03000				Bacteria	1VA3H@1239,24MN7@186801,COG2002@1,COG2002@2	NA|NA|NA	K	Transcriptional regulator, AbrB family
GUT_GENOME286887_00870	697281.Mahau_2380	GUT_GENOME004548_00995;2.3e-15	GUT_GENOME004548_00995;87.8	Thermoanaerobacterales	spmB			ko:K06374					ko00000				Bacteria	1V45M@1239,24HSJ@186801,42G2M@68295,COG0700@1,COG0700@2	NA|NA|NA	S	PFAM Nucleoside recognition
GUT_GENOME286887_00872	246199.CUS_7155	GUT_GENOME004548_00811;9.4e-17	GUT_GENOME004548_00811;92.4	Ruminococcaceae				ko:K09779					ko00000				Bacteria	1VEQJ@1239,24QKW@186801,3WKT4@541000,COG2155@1,COG2155@2	NA|NA|NA	S	Domain of unknown function (DUF378)
GUT_GENOME286887_00879	665956.HMPREF1032_02135	GUT_GENOME020587_00509;7e-62	GUT_GENOME020587_00509;243.0	Clostridia													Bacteria	1V1QP@1239,24FUC@186801,28NST@1,2ZBRP@2	NA|NA|NA	S	Psort location Cytoplasmic, score
GUT_GENOME286887_00878	386415.NT01CX_2397	GUT_GENOME004548_00805;2e-98	GUT_GENOME004548_00805;366.3	Clostridiaceae	yisQ												Bacteria	1TQMT@1239,249WJ@186801,36FU2@31979,COG0534@1,COG0534@2	NA|NA|NA	V	Mate efflux family protein
GUT_GENOME286887_01722	358681.BBR47_52060	GUT_GENOME016753_00109;1.7e-145	GUT_GENOME016753_00109;523.5	Paenibacillaceae	ptpA_2												Bacteria	1VSK9@1239,2727N@186822,4HU6U@91061,COG1506@1,COG1506@2	NA|NA|NA	E	Dipeptidyl peptidase IV (DPP IV) N-terminal region
GUT_GENOME286887_01723	865861.AZSU01000002_gene2857	GUT_GENOME016753_00108;1.4e-121	GUT_GENOME016753_00108;443.0	Clostridiaceae													Bacteria	1TPNQ@1239,248UT@186801,36E56@31979,COG1228@1,COG1228@2	NA|NA|NA	Q	amidohydrolase
